gen,min,avg,max,mejor
42,0.9516874824202471,0.9516874824202471,0.9516874824202471,111110011011110101001100010100
43,0.9516874824202471,0.9516874824202471,0.9516874824202471,111110011011110101001100010100
44,0.4694683214592324,0.9034581236541778,0.9516874824202471,111110011011110101001100010100
45,0.9516874824202471,0.9516874824202471,0.9516874824202471,111110011011110101001100010100
46,0.9516874824202471,0.9516874824202471,0.9516874824202471,111110011011110101001100010100
47,0.9486643825159466,0.9513851833323791,0.9516875914458679,111110011011110101001101010000
48,0.9516874751518727,0.9516877833311739,0.9516903897722674,111110011011110101100101010100
49,0.9516874824202471,0.9516881184034617,0.9516903897722674,111110011011110101100101010100
50,0.9516866683624775,0.951688710776607,0.9516913128574626,111110011011110101101101010000
51,0.9516875914458679,0.9516902916495841,0.9516913128574626,111110011011110101101101010000
52,0.9516903897722674,0.951691220548943,0.9516913128574626,111110011011110101101101010000
53,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
54,0.9410457243568405,0.9506267540074003,0.9516913128574626,111110011011110101101101010000
55,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
56,0.9436183963083956,0.9508840212025559,0.9516913128574626,111110011011110101101101010000
57,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
58,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
59,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
60,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
61,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
62,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
63,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
64,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
65,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
66,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
67,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
68,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
69,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
70,0.7250918218452275,0.9290090365745153,0.9516913128574626,111110011011110101101101010000
71,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
72,0.9516913128574626,0.9516913128574626,0.9516913128574626,111110011011110101101101010000
73,0.9516899282298377,0.9516911743947001,0.9516913128574626,111110011011110101101101010000
74,0.9516912038316288,0.9516912786960345,0.9516913128574626,111110011011110101101101010000
75,0.951685730742799,0.9516896367693815,0.9516913128574626,111110011011110101101101010000
76,0.9516912837839063,0.951691309950107,0.9516913128574626,111110011011110101101101010000
77,0.9516913128574626,0.9524557318407598,0.9593355026904351,111110101011110110101101010000
78,0.9516913128574626,0.9562778267572462,0.9593355026904351,111110101011110110101101010000
79,0.9516913128574626,0.9585710837071378,0.9593355026904351,111110101011110110101101010000
80,0.9593355026904351,0.9593385851882263,0.9593663276683481,111110101011111010110101010000
81,0.9593355026904351,0.959344750183809,0.9593663276683481,111110101011111010110101010000
82,0.959334568607926,0.9593539976787291,0.9593672617663185,111110101011111010111101010000
83,0.9593663276683481,0.9593667947173333,0.9593672617663185,111110101011111010111101010000
84,0.9593663276683481,0.9593670749467244,0.9593672617663185,111110101011111010111101010000
85,0.9593672617663185,0.9593672617663185,0.9593672617663185,111110101011111010111101010000
86,0.9593672617663185,0.959462937263638,0.9603240167395126,111110101101111010111101010000
87,0.9593672617663185,0.9598456392529154,0.9603240167395126,111110101101111010111101010000
88,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
89,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
90,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
91,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
92,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
93,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
94,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
95,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
96,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
97,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
98,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
99,0.9603240167395126,0.9603240167395126,0.9603240167395126,111110101101111010111101010000
