gen,min,avg,max,mejor_cromosoma
25,0.46071481295657946,0.5634556014376797,0.9898817965807747,111111101011001110011010100011
26,0.4607901828094935,0.5634639476374448,0.9898817965807747,111111101011001110011010100011
27,0.46079023844274275,0.5634639532007697,0.9898817965807747,111111101011001110011010100011
28,0.4606866450376356,0.563451177343599,0.9898817965807747,111111101011001110011010100011
29,0.4606866450376356,0.563451982510399,0.9898817965807747,111111101011001110011010100011
30,0.4606866450376356,0.5634519855449399,0.9898817965807747,111111101011001110011010100011
31,0.46068669560763426,0.5634503676212301,0.9898817965807747,111111101011001110011010100011
32,0.46068669560763426,0.563430150622068,0.9898817965807747,111111101011001110011010100011
33,0.46068669560763426,0.5634203233386229,0.9898817965807747,111111101011001110011010100011
34,0.46068669560763426,0.5634104884099658,0.9898817965807747,111111101011001110011010100011
35,0.46068669560763426,0.5634107473287289,0.9898817965807747,111111101011001110011010100011
36,0.4606711302931508,0.5634107473643356,0.9898817965807747,111111101011001110011010100011
37,0.4606711302931508,0.5634172176982475,0.9898817965807747,111111101011001110011010100011
38,0.4606711302931508,0.5634174764077359,0.9898817965807747,111111101011001110011010100011
39,0.4606711302931508,0.5634317147456025,0.9898817965807747,111111101011001110011010100011
40,0.4607125574685182,0.5721791094470821,0.9898817965807747,111111101011001110011010100011
41,0.4607125574685182,0.5896459164483568,0.9898817965807747,111111101011001110011010100011
42,0.46072760764581133,0.5904403161259765,0.9898817965807747,111111101011001110011010100011
43,0.4606892544531814,0.5904358626961514,0.9898817965807747,111111101011001110011010100011
44,0.4606859977419001,0.5983742790281597,0.9898817965807747,111111101011001110011010100011
45,0.4606859977419001,0.5983645163781317,0.9898817965807747,111111101011001110011010100011
46,0.46072809313949414,0.5983682539323307,0.9898817965807747,111111101011001110011010100011
47,0.45948138040955383,0.5896446050312371,0.9898817965807747,111111101011001110011010100011
48,0.45948138040955383,0.5807689554176747,0.9898817965807747,111111101011001110011010100011
49,0.45948022892358326,0.5982456781462343,0.9898817965807747,111111101011001110011010100011
50,0.45948138040955383,0.6245651226335227,0.9898817965807747,111111101011001110011010100011
51,0.5480199308726306,0.6602573013256354,0.9898817965807747,111111101011001110011010100011
52,0.5480199308726306,0.660270567958033,0.9898817965807747,111111101011001110011010100011
53,0.5480199308726306,0.6332893271271981,0.9898817965807747,111111101011001110011010100011
54,0.5480201073700287,0.6332774305136869,0.9898817965807747,111111101011001110011010100011
55,0.5479913386693842,0.6345098453579995,0.9898817965807747,111111101011001110011010100011
56,0.5479913386693842,0.6357358793888547,0.9898817965807747,111111101011001110011010100011
57,0.5480760584777775,0.6358076298512347,0.9898817965807747,111111101011001110011010100011
58,0.37942917454636044,0.6188790020169199,0.9898817965807747,111111101011001110011010100011
59,0.5480760584777775,0.6358708121951488,0.9898817965807747,111111101011001110011010100011
60,0.5480760584777775,0.6369703956771215,0.9898817965807747,111111101011001110011010100011
61,0.5480760584777775,0.6357431255880559,0.9898817965807747,111111101011001110011010100011
62,0.5480760584777775,0.6380061358555478,0.9898817965807747,111111101011001110011010100011
63,0.5487144915132421,0.6403968327301326,0.9898817965807747,111111101011001110011010100011
64,0.5597101256667636,0.6425959796274576,0.9898817965807747,111111101011001110011010100011
65,0.5597101256667636,0.6425959796274576,0.9898817965807747,111111101011001110011010100011
66,0.5597101256667636,0.6425959796274576,0.9898817965807747,111111101011001110011010100011
67,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
68,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
69,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
70,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
71,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
72,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
73,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
74,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
75,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
76,0.5597103263329695,0.6425959996940781,0.9898817965807747,111111101011001110011010100011
77,0.5597103263329695,0.6426131245215114,0.9898817965807747,111111101011001110011010100011
78,0.5597103263329695,0.6426131245215114,0.9898817965807747,111111101011001110011010100011
79,0.5597103263329695,0.6426131245215114,0.9898817965807747,111111101011001110011010100011
80,0.5597103263329695,0.6425960030385152,0.9898817965807747,111111101011001110011010100011
81,0.553517422967358,0.6413658460185769,0.9898817965807747,111111101011001110011010100011
82,0.553517422967358,0.6401314414993611,0.9898817965807747,111111101011001110011010100011
83,0.5531536532858371,0.6401364522123029,0.9898817965807747,111111101011001110011010100011
84,0.5535594407579759,0.6389071091829293,0.9898817965807747,111111101011001110011010100011
85,0.5535594407579759,0.6401366632245786,0.9898817965807747,111111101011001110011010100011
86,0.5534940755123003,0.639515377396011,0.9898817965807747,111111101011001110011010100011
87,0.5535628332929691,0.6395220862810722,0.9898817965807747,111111101011001110011010100011
88,0.5535628332929691,0.6389073369770722,0.9898817965807747,111111101011001110011010100011
89,0.553517422967358,0.6389073384671884,0.9898817965807747,111111101011001110011010100011
90,0.553517422967358,0.6394583598333722,0.9898817965807747,111111101011001110011010100011
91,0.553517422967358,0.6394218341324971,0.9898817965807747,111111101011001110011010100011
92,0.5535628332929691,0.6400091651327184,0.9898817965807747,111111101011001110011010100011
93,0.5535628332929691,0.6400091651327184,0.9898817965807747,111111101011001110011010100011
94,0.5535628332929691,0.638260795229738,0.9898817965807747,111111101011001110011010100011
95,0.5535628332929691,0.6388435851973981,0.9898817965807747,111111101011001110011010100011
96,0.5535628332929691,0.6388435851973981,0.9898817965807747,111111101011001110011010100011
97,0.5535628332929691,0.6388435851973981,0.9898817965807747,111111101011001110011010100011
98,0.5535628332929691,0.6388435910179329,0.9898817965807747,111111101011001110011010100011
99,0.5535628332929691,0.6394263809812275,0.9898817965807747,111111101011001110011010100011
100,0.5535628332929691,0.6388435910135674,0.9898817965807747,111111101011001110011010100011
101,0.5535628332929691,0.6382608085687421,0.9898817965807747,111111101011001110011010100011
102,0.5535628332929691,0.6382608019167024,0.9898817965807747,111111101011001110011010100011
103,0.553562766772575,0.6382778728464281,0.9898817965807747,111111101011001110011010100011
104,0.5535628332929691,0.6382778794984676,0.9898817965807747,111111101011001110011010100011
105,0.550792673199226,0.6374009892527035,0.9898817965807747,111111101011001110011010100011
106,0.550792673199226,0.6374009892527035,0.9898817965807747,111111101011001110011010100011
107,0.550792673199226,0.63797464965779,0.9898817965807747,111111101011001110011010100011
108,0.553472014504392,0.6382517133508803,0.9898817965807747,111111101011001110011010100011
109,0.553472014504392,0.6376416777466469,0.9898817965807747,111111101011001110011010100011
110,0.553472014504392,0.6376417068469353,0.9898817965807747,111111101011001110011010100011
111,0.553472014504392,0.6376507887257931,0.9898817965807747,111111101011001110011010100011
112,0.553472014504392,0.6376417068469353,0.9898817965807747,111111101011001110011010100011
113,0.5534720061900247,0.6376416835667043,0.9898817965807747,111111101011001110011010100011
114,0.49232624259055624,0.6315361824341211,0.9898817965807747,111111101011001110011010100011
115,0.49232624259055624,0.6315361824341211,0.9898817965807747,111111101011001110011010100011
116,0.49232624259055624,0.6315452643129789,0.9898817965807747,111111101011001110011010100011
117,0.49232624259055624,0.6254216052427376,0.9898817965807747,111111101011001110011010100011
118,0.553472014504392,0.63766892338322,0.9898817965807747,111111101011001110011010100011
119,0.5535628332929691,0.6376823391506932,0.9898817965807747,111111101011001110011010100011
120,0.5535628332929691,0.6376823391506932,0.9898817965807747,111111101011001110011010100011
121,0.5535628332929691,0.6376780102511076,0.9898817965807747,111111101011001110011010100011
122,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
123,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
124,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
125,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
126,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
127,0.5535628332929691,0.6376780069250877,0.9898817965807747,111111101011001110011010100011
128,0.5535628332929691,0.6376780069250877,0.9898817965807747,111111101011001110011010100011
129,0.5535628332929691,0.6376945117267937,0.9898817965807747,111111101011001110011010100011
130,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
131,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
132,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
133,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
134,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
135,0.5535628332929691,0.6376781333138769,0.9898817965807747,111111101011001110011010100011
136,0.5535628332929691,0.6376780692879773,0.9898817965807747,111111101011001110011010100011
137,0.5535628332929691,0.6376780072022561,0.9898817965807747,111111101011001110011010100011
138,0.5535628332929691,0.638491565541798,0.9898817965807747,111111101011001110011010100011
139,0.5534670924098543,0.6376588590256331,0.9898817965807747,111111101011001110011010100011
140,0.5534670924098543,0.6381680492288101,0.9898817965807747,111111101011001110011010100011
141,0.5531996028421445,0.638177697430842,0.9898817965807747,111111101011001110011010100011
142,0.5531996028421445,0.6376416860973518,0.9898817965807747,111111101011001110011010100011
143,0.5531996028421445,0.6376053630522693,0.9898817965807747,111111101011001110011010100011
144,0.5531996028421445,0.6376052837821565,0.9898817965807747,111111101011001110011010100011
145,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
146,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
147,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
148,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
149,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
150,0.5535628332929691,0.6385616305390744,0.9898817965807747,111111101011001110011010100011
151,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
152,0.5535628332929691,0.6376780052620779,0.9898817965807747,111111101011001110011010100011
153,0.5501146140272728,0.6373331833355083,0.9898817965807747,111111101011001110011010100011
154,0.5501146140272728,0.6366435394685354,0.9898817965807747,111111101011001110011010100011
155,0.5501146582358671,0.63698822659415,0.9898817965807747,111111101011001110011010100011
156,0.5506603275464864,0.637042793525212,0.9898817965807747,111111101011001110011010100011
157,0.5506437633430822,0.6370958476924409,0.9898817965807747,111111101011001110011010100011
158,0.5506603275464864,0.6373877236445825,0.9898817965807747,111111101011001110011010100011
159,0.5506603275464864,0.6373877546874296,0.9898817965807747,111111101011001110011010100011
160,0.5506603275464864,0.6370975041127813,0.9898817965807747,111111101011001110011010100011
161,0.5506603275464864,0.6368072568554217,0.9898817965807747,111111101011001110011010100011
162,0.5506603275464864,0.6365170062895046,0.9898817965807747,111111101011001110011010100011
163,0.5506437633430822,0.6365153498691642,0.9898817965807747,111111101011001110011010100011
164,0.5506603275464864,0.6362267557148563,0.9898817965807747,111111101011001110011010100011
165,0.5164253513632405,0.6322227556945208,0.9898817965807747,111111101011001110011010100011
166,0.5164253513632405,0.6287992580761962,0.9898817965807747,111111101011001110011010100011
167,0.5164253513632405,0.6216620101915933,0.9898817965807747,111111101011001110011010100011
168,0.5164253513632405,0.6268293000761711,0.9898817965807747,111111101011001110011010100011
169,0.5137970119545175,0.6311524919311255,0.9898817965807747,111111101011001110011010100011
170,0.5137970119545175,0.6268848962831777,0.9898817965807747,111111101011001110011010100011
171,0.5137970119545175,0.6237242326057253,0.9898817965807747,111111101011001110011010100011
172,0.5137970119545175,0.6194566594453839,0.9898817965807747,111111101011001110011010100011
173,0.5137970119545175,0.6151890413098294,0.9898817965807747,111111101011001110011010100011
174,0.5108263335230027,0.6219602448339354,0.9898817965807747,111111101011001110011010100011
175,0.5108263335230027,0.619604602387537,0.9898817965807747,111111101011001110011010100011
176,0.5108263335230027,0.6118408376797518,0.9898817965807747,111111101011001110011010100011
177,0.5164253513632405,0.6168334592092561,0.9898817965807747,111111101011001110011010100011
178,0.5164253513632405,0.6146170993365159,0.9898817965807747,111111101011001110011010100011
179,0.515899147039692,0.6146182437456977,0.9898817965807747,111111101011001110011010100011
180,0.5164253513632405,0.6146708641780526,0.9898817965807747,111111101011001110011010100011
181,0.5164253513632405,0.6213737086378102,0.9898817965807747,111111101011001110011010100011
182,0.5164253513632405,0.6147246290195892,0.9898817965807747,111111101011001110011010100011
183,0.5164253513632405,0.6146708641780526,0.9898817965807747,111111101011001110011010100011
184,0.5164253513632405,0.6168872240507929,0.9898817965807747,111111101011001110011010100011
185,0.5164253513632405,0.6146708641780526,0.9898817965807747,111111101011001110011010100011
186,0.5164253513632405,0.6213737086378102,0.9898817965807747,111111101011001110011010100011
187,0.5164253513632405,0.6169003148074745,0.9898817965807747,111111101011001110011010100011
188,0.5164253513632405,0.6146170993365159,0.9898817965807747,111111101011001110011010100011
189,0.4936976252396498,0.6215644530961622,0.9898817965807747,111111101011001110011010100011
190,0.4935260981003845,0.6124439322651197,0.9898817965807747,111111101011001110011010100011
191,0.49350465930345216,0.6123381044916798,0.9898817965807747,111111101011001110011010100011
192,0.4936761827174271,0.6213837521947314,0.9898817965807747,111111101011001110011010100011
193,0.4936761827174271,0.6235803263432349,0.9898817965807747,111111101011001110011010100011
194,0.4936761827174271,0.6211941842449713,0.9898817965807747,111111101011001110011010100011
195,0.5385665538941028,0.625687700601947,0.9898817965807747,111111101011001110011010100011
196,0.5385665538941028,0.625687700601947,0.9898817965807747,111111101011001110011010100011
197,0.5385665538941028,0.625687700601947,0.9898817965807747,111111101011001110011010100011
198,0.5385665538941028,0.625687700601947,0.9898817965807747,111111101011001110011010100011
199,0.5385665538941028,0.6257616199598193,0.9898817965807747,111111101011001110011010100011
